status,source_file,dn_no,mapped_stockist_no,detail
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0343.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0344.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0345.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0346.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0347.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0348.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0349.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0350.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0351.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0352.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0353.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0354.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0355.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0356.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0363 r.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0364 r1.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0365 r.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0366 r.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0368.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0369.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0370.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0371.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0372.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0373.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0374.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0375.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0376.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0377.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0378.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0379.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0380.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0381_Billy.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0382_Billy.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0383_Billy.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0384.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0385(C10).pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0386(C12).pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0387(C12).pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0388(C12).pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0389(C12).pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0390(C12).pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0391 (revised) R2.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0392 (revised) R2.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0393 (revised) R2.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0394 (revised) R2.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0395 (revised) R2.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0396 (revised) R2.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0397 (revised) R2.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0398 (revised) R2.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0399 (revised) R2.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0400 (revised) R2.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0401 (revised) R2.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0402 (revised) R2.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0416 r.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0417 r.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0418 r.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0419 r.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0420 r.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0421 r.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0422 r.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0423 r.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0424 r.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0425 r.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0426 r.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0427 r.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0428.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0429.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0430.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0431.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0432.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0433.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0434.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0435.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0436.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0437.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0438.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0439.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0440.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0441.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0442.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0443.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0444.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0445.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0446.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0447.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0448.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0449.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0450.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0451.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0452.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0453.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0454.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0455.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0456.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0457.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0458.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0459.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0460.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0461.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0462.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0463.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0467.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0468.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0469.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0470.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0471.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0472.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0473.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0474.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0475.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0476.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0477.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0478.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0479.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0480.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0481.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0482.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0483.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0484.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0485.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0486.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0487.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0488.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0489.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0490.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0491.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0492.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0493.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0494.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0495.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0496.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0497.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist + MIll Cert_C0498.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist cert &  Mill Cert of D1900363.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist cert & mill cert of 2159-1.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist cert & mill cert of 2159-2.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist cert & mill cert of 2159-3.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist cert & mill cert of 2159-4.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist cert & mill cert of 2164-1.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist cert & mill cert of 2164-2.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist cert & mill cert of 2170-1.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist cert & mill cert of 2170-2.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist cert & mill cert of 2170-3.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist cert & mill cert of 2170-4.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist cert & mill cert of 2170-5.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist cert & mill cert of 2170-6.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist cert & mill cert of 2170-7.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist cert & mill cert of 2172-1.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist cert & mill cert of 2172-2.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist cert & mill cert of 2172-3.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist cert & mill cert of 2962-3.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist cert & mill cert of 2962-4.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist cert & mill cert of 2962-5.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist cert & mill cert of 3279-1.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist cert & mill cert of 3279-2.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist cert & mill cert of 5550-1.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist cert & mill cert of 5550-2.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist cert & mill cert of 5550-3.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist cert & mill cert of 5550-4.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist cert & mill cert of 7129-1.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist cert & mill cert of 7129-2.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist cert & mill cert of 7350-1.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist cert & mill cert of 7350-2.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist cert & mill cert of 7350-3.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist cert & mill cert of 7350-4.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist cert & mill cert of 7350-5.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist cert & mill cert of 7350-6.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist cert & mill cert of 7350-7.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist cert & mill cert of 911282HK-1.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist cert & mill cert of 911282HK-2.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist cert & mill cert of 911282HK-3.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist cert & mill cert of 911416HK-1.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist cert & mill cert of 911416HK-2.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist cert & mill cert of 911416HK-3.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist cert & mill cert of 911416HK-4.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist cert & mill cert of 911416HK-5.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist cert & mill cert of 911416HK-6.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist cert & mill cert of 9465-1.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist cert & mill cert of 9465-2.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist cert & mill cert of 9465-3.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist cert & mill cert of 9465-4.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist cert & mill cert of C0146.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist cert & mill cert of C0147.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist cert & mill cert of C0148.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist cert & mill cert of C0149.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist cert & mill cert of C0150.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist cert & mill cert of C0151.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist cert & mill cert of C0152.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist cert & mill cert of C0153.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist cert & mill cert of C0154.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist cert & mill cert of C0155.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist cert & mill cert of C0156.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist cert & mill cert of C0157.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist cert & mill cert of C0158.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist cert & mill cert of C0159.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist cert & mill cert of C0160.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist cert & mill cert of C0161.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist cert & mill cert of C0162.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist cert & mill cert of C0163.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist cert & mill cert of C0164.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist cert & mill cert of C0165.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist cert & mill cert of C0166.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist cert & mill cert of C0167.pdf,,,filename pattern mismatch
SKIP_NOT_MATCH,D:\Stockist&Test Report\Stockist Cert\Stockist cert & mill cert of C0168.pdf,,,filename pattern mismatch
